## reporting unit PofZ values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 999  NumValuesInAverage= 998
IndivName	ValueType	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KSALM06_45	SD	0.00000110	0.00000000	0.00000000	0.00001030	0.00001098
KSALM06_46	Posterior.Mean	0.00002653	0.00000000	0.00000000	0.00172700	0.99824647
KSALM06_46	SD	0.00000409	0.00000000	0.00000000	0.00021124	0.00021261
KSALM06_47	Posterior.Mean	0.00578990	0.00000000	0.00000021	0.00492362	0.98928627
KSALM06_47	SD	0.00091536	0.00000000	0.00000003	0.00053114	0.00116983
KSALM06_48	Posterior.Mean	0.00006506	0.00000000	0.00000000	0.00003108	0.99990386
KSALM06_48	SD	0.00001192	0.00000000	0.00000000	0.00000483	0.00001468
KSALM06_49	Posterior.Mean	0.00000393	0.00000000	0.00000000	0.00048400	0.99951207
KSALM06_49	SD	0.00000084	0.00000000	0.00000000	0.00009928	0.00009980
KSALM06_50	Posterior.Mean	0.00305523	0.00000000	0.00000000	0.65711357	0.33983120
KSALM06_50	SD	0.00054300	0.00000000	0.00000000	0.03321807	0.03308100
KSALM06_51	Posterior.Mean	0.00032914	0.00000000	0.00000000	0.00117751	0.99849335
KSALM06_51	SD	0.00004763	0.00000000	0.00000000	0.00017564	0.00020038
KSALM06_52	Posterior.Mean	0.01678277	0.00000000	0.00000001	0.11671370	0.86650351
KSALM06_52	SD	0.00261742	0.00000000	0.00000000	0.01387220	0.01436966
KSALM06_53	Posterior.Mean	0.00149834	0.00000000	0.00000000	0.00147794	0.99702372
KSALM06_53	SD	0.00029648	0.00000000	0.00000000	0.00027102	0.00049139
KSALM06_54	Posterior.Mean	0.00093864	0.00000000	0.00000000	0.24007766	0.75898370
KSALM06_54	SD	0.00013523	0.00000000	0.00000000	0.02683637	0.02689077
KSALM06_55	Posterior.Mean	0.00030960	0.00000000	0.00000000	0.00100889	0.99868151
KSALM06_55	SD	0.00005323	0.00000000	0.00000000	0.00013168	0.00015362
KSALM06_56	Posterior.Mean	0.00096487	0.00000000	0.00000000	0.01796872	0.98106641
KSALM06_56	SD	0.00017920	0.00000000	0.00000000	0.00274652	0.00281226
KSALM06_57	Posterior.Mean	0.03169289	0.00000000	0.00000000	0.00505813	0.96324899
KSALM06_57	SD	0.00632202	0.00000000	0.00000000	0.00092125	0.00686243
KSALM06_58	Posterior.Mean	0.00009875	0.00000000	0.00000000	0.00004318	0.99985806
KSALM06_58	SD	0.00001965	0.00000000	0.00000000	0.00000760	0.00002484
KSALM06_59	Posterior.Mean	0.00138198	0.00000000	0.00000000	0.01329523	0.98532279
KSALM06_59	SD	0.00023330	0.00000000	0.00000000	0.00190125	0.00197016
KSALM06_60	Posterior.Mean	0.00000303	0.00000000	0.00000000	0.00044209	0.99955488
KSALM06_60	SD	0.00000056	0.00000000	0.00000000	0.00008324	0.00008356
KSALM06_61	Posterior.Mean	0.00003051	0.00000000	0.00000000	0.00691838	0.99305111
KSALM06_61	SD	0.00000544	0.00000000	0.00000000	0.00112582	0.00112793
KSALM06_62	Posterior.Mean	0.00020600	0.00000000	0.00000000	0.00003276	0.99976125
KSALM06_62	SD	0.00004265	0.00000000	0.00000000	0.00000597	0.00004604
KSALM06_63	Posterior.Mean	0.00008404	0.00000000	0.00000000	0.65909878	0.34081719
KSALM06_63	SD	0.00001058	0.00000000	0.00000000	0.02681983	0.02681681
KSALM06_64	Posterior.Mean	0.00005908	0.00000000	0.00000000	0.13552193	0.86441899
KSALM06_64	SD	0.00000767	0.00000000	0.00000000	0.01428654	0.01428671
KSALM06_65	Posterior.Mean	0.00032537	0.00000000	0.00000000	0.00660166	0.99307297
KSALM06_65	SD	0.00005644	0.00000000	0.00000000	0.00103215	0.00106795
KSALM06_66	Posterior.Mean	0.00009619	0.00000000	0.00000000	0.00023463	0.99966919
KSALM06_66	SD	0.00001683	0.00000000	0.00000000	0.00002695	0.00003605
KSALM06_67	Posterior.Mean	0.00003693	0.00000000	0.00000000	0.00094956	0.99901351
KSALM06_67	SD	0.00000525	0.00000000	0.00000000	0.00013644	0.00013800
KSALM06_68	Posterior.Mean	0.03679055	0.00000000	0.00000000	0.00090900	0.96230046
KSALM06_68	SD	0.00791167	0.00000000	0.00000000	0.00018619	0.00801423
KSALM06_69	Posterior.Mean	0.00558378	0.00000000	0.00000000	0.00787425	0.98654196
KSALM06_69	SD	0.00109206	0.00000000	0.00000000	0.00114508	0.00193800
KSALM06_70	Posterior.Mean	0.00014372	0.00000000	0.00000008	0.00465643	0.99519977
KSALM06_70	SD	0.00002068	0.00000000	0.00000001	0.00065322	0.00065846
KSALM06_71	Posterior.Mean	0.00101540	0.00000000	0.00000000	0.01443804	0.98454655
KSALM06_71	SD	0.00018563	0.00000000	0.00000000	0.00217761	0.00224935
KSALM06_72	Posterior.Mean	0.00000109	0.00000000	0.00000000	0.00046949	0.99952942
KSALM06_72	SD	0.00000014	0.00000000	0.00000000	0.00006996	0.00007000
KSALM06_73	Posterior.Mean	0.00576307	0.00000000	0.00000000	0.00017028	0.99406665
KSALM06_73	SD	0.00104425	0.00000000	0.00000000	0.00002538	0.00105274
KSALM06_74	Posterior.Mean	0.15249351	0.00000000	0.00000000	0.00015489	0.84735160
KSALM06_74	SD	0.02231119	0.00000000	0.00000000	0.00001993	0.02231217
KSALM06_75	Posterior.Mean	0.00002862	0.00000000	0.00000000	0.00161923	0.99835215
KSALM06_75	SD	0.00000576	0.00000000	0.00000000	0.00026044	0.00026354
KSALM06_76	Posterior.Mean	0.00055688	0.00000000	0.00000000	0.01937064	0.98007248
KSALM06_76	SD	0.00007334	0.00000000	0.00000000	0.00267750	0.00270183
KSALM06_77	Posterior.Mean	0.00174457	0.00000000	0.00000000	0.29160970	0.70664574
KSALM06_77	SD	0.00020625	0.00000000	0.00000000	0.02312647	0.02315183
KSALM06_78	Posterior.Mean	0.00001388	0.00000000	0.00000000	0.00003994	0.99994618
KSALM06_78	SD	0.00000282	0.00000000	0.00000000	0.00000796	0.00000987
KSALM06_79	Posterior.Mean	0.00981962	0.00000000	0.00000000	0.00461305	0.98556733
KSALM06_79	SD	0.00178614	0.00000000	0.00000000	0.00068598	0.00219122
KSALM06_80	Posterior.Mean	0.00284543	0.00000000	0.00000005	0.39822110	0.59893342
KSALM06_80	SD	0.00038772	0.00000000	0.00000001	0.03491389	0.03497334
KSALM06_81	Posterior.Mean	0.00250172	0.00000000	0.00000000	0.00161356	0.99588472
KSALM06_81	SD	0.00040812	0.00000000	0.00000000	0.00026169	0.00056942
KSALM06_82	Posterior.Mean	0.00001223	0.00000000	0.00000000	0.01848924	0.98149853
KSALM06_82	SD	0.00000194	0.00000000	0.00000000	0.00227382	0.00227423
KSALM06_83	Posterior.Mean	0.00025679	0.00000000	0.00000000	0.00065522	0.99908798
KSALM06_83	SD	0.00004669	0.00000000	0.00000000	0.00011881	0.00015130
KSALM06_84	Posterior.Mean	0.00598991	0.00000000	0.00000000	0.00004217	0.99396792
KSALM06_84	SD	0.00091816	0.00000000	0.00000000	0.00000597	0.00092165
KSALM06_85	Posterior.Mean	0.00035506	0.00000000	0.00000000	0.00040630	0.99923864
KSALM06_85	SD	0.00005695	0.00000000	0.00000000	0.00006408	0.00010961
KSALM06_86	Posterior.Mean	0.00126971	0.00000000	0.00000000	0.00660919	0.99212110
KSALM06_86	SD	0.00021632	0.00000000	0.00000000	0.00083535	0.00091005
KSALM06_87	Posterior.Mean	0.00034922	0.00000000	0.00000000	0.00089119	0.99875959
KSALM06_87	SD	0.00005591	0.00000000	0.00000000	0.00013150	0.00015702
KSALM06_88	Posterior.Mean	0.00004708	0.00000000	0.00000000	0.00313629	0.99681662
KSALM06_88	SD	0.00000934	0.00000000	0.00000000	0.00052673	0.00053211
KSALM06_89	Posterior.Mean	0.06905950	0.00000000	0.00000000	0.26137514	0.66956536
KSALM06_89	SD	0.01150853	0.00000000	0.00000000	0.03985847	0.04268969
KSALM06_90	Posterior.Mean	0.00001478	0.00000000	0.00000000	0.00144475	0.99854047
KSALM06_90	SD	0.00000268	0.00000000	0.00000000	0.00024243	0.00024422
KSALM06_91	Posterior.Mean	0.00000523	0.00000000	0.00000000	0.00113390	0.99886087
KSALM06_91	SD	0.00000067	0.00000000	0.00000000	0.00012436	0.00012461
KSALM06_92	Posterior.Mean	0.00161215	0.00000000	0.00000000	0.00090979	0.99747806
KSALM06_92	SD	0.00031796	0.00000000	0.00000000	0.00013409	0.00040666
KSALM06_93	Posterior.Mean	0.00541773	0.00000000	0.00000000	0.01086767	0.98371460
KSALM06_93	SD	0.00083564	0.00000000	0.00000000	0.00102703	0.00144433
KSALM06_94	Posterior.Mean	0.00060033	0.00000000	0.00000000	0.02419085	0.97520882
KSALM06_94	SD	0.00011336	0.00000000	0.00000000	0.00394860	0.00400160
KSTUY09_1	Posterior.Mean	0.04973042	0.00000000	0.00000000	0.00143918	0.94883040
KSTUY09_1	SD	0.00860392	0.00000000	0.00000000	0.00019388	0.00868760
KSTUY09_2	Posterior.Mean	0.00024195	0.00000000	0.00000000	0.00113857	0.99861947
KSTUY09_2	SD	0.00004173	0.00000000	0.00000000	0.00013724	0.00015706
KSTUY09_3	Posterior.Mean	0.00070942	0.00000000	0.00000000	0.00024873	0.99904185
KSTUY09_3	SD	0.00015791	0.00000000	0.00000000	0.00004597	0.00018844
KSTUY09_4	Posterior.Mean	0.00007832	0.00000000	0.00000000	0.13934809	0.86057358
KSTUY09_4	SD	0.00000972	0.00000000	0.00000000	0.01325296	0.01325545
KSTUY09_5	Posterior.Mean	0.00111770	0.00000000	0.00000000	0.04214745	0.95673485
KSTUY09_5	SD	0.00013897	0.00000000	0.00000000	0.00371642	0.00374599
KSTUY09_6	Posterior.Mean	0.00023563	0.00000000	0.00000000	0.02300271	0.97676165
KSTUY09_6	SD	0.00002524	0.00000000	0.00000000	0.00306635	0.00307362
KSTUY09_7	Posterior.Mean	0.00039360	0.00000000	0.00000000	0.00037245	0.99923394
KSTUY09_7	SD	0.00006681	0.00000000	0.00000000	0.00005451	0.00009850
KSTUY09_8	Posterior.Mean	0.00252821	0.00000000	0.00000000	0.02968903	0.96778277
KSTUY09_8	SD	0.00041974	0.00000000	0.00000000	0.00417966	0.00431596
KSTUY09_9	Posterior.Mean	0.01463871	0.00000000	0.00000000	0.00074495	0.98461634
KSTUY09_9	SD	0.00284384	0.00000000	0.00000000	0.00012542	0.00291535
KSTUY09_10	Posterior.Mean	0.00004479	0.00000000	0.00000000	0.00494740	0.99500781
KSTUY09_10	SD	0.00000690	0.00000000	0.00000000	0.00062724	0.00062828
KSTUY09_11	Posterior.Mean	0.49881835	0.00000000	0.00000000	0.04027685	0.46090480
KSTUY09_11	SD	0.04544157	0.00000000	0.00000000	0.00489578	0.04452054
KSTUY09_12	Posterior.Mean	0.00001529	0.00000000	0.00000000	0.00241659	0.99756812
KSTUY09_12	SD	0.00000221	0.00000000	0.00000000	0.00033560	0.00033655
KSTUY09_13	Posterior.Mean	0.00000056	0.00000000	0.00000000	0.00038225	0.99961720
KSTUY09_13	SD	0.00000009	0.00000000	0.00000000	0.00006146	0.00006150
KSTUY09_14	Posterior.Mean	0.01935257	0.00000000	0.00000000	0.02807221	0.95257521
KSTUY09_14	SD	0.00309824	0.00000000	0.00000000	0.00326264	0.00484150
KSTUY09_15	Posterior.Mean	0.06043087	0.00000000	0.00000000	0.00218648	0.93738265
KSTUY09_15	SD	0.00998527	0.00000000	0.00000000	0.00023644	0.01003968
KSTUY09_16	Posterior.Mean	0.00021612	0.00000000	0.00000000	0.00474828	0.99503560
KSTUY09_16	SD	0.00003518	0.00000000	0.00000000	0.00070357	0.00071257
KSTUY09_17	Posterior.Mean	0.00008654	0.00000000	0.00000000	0.00705809	0.99285537
KSTUY09_17	SD	0.00001451	0.00000000	0.00000000	0.00081722	0.00082148
KSTUY09_18	Posterior.Mean	0.00000583	0.00000000	0.00000150	0.00077320	0.99921947
KSTUY09_18	SD	0.00000103	0.00000000	0.00000028	0.00012778	0.00012875
KSTUY09_19	Posterior.Mean	0.00008435	0.00000000	0.00000000	0.00275061	0.99716504
KSTUY09_19	SD	0.00001286	0.00000000	0.00000000	0.00055858	0.00056557
KSTUY09_20	Posterior.Mean	0.00058574	0.00000000	0.00000000	0.00141116	0.99800310
KSTUY09_20	SD	0.00010086	0.00000000	0.00000000	0.00015594	0.00021025
KSTUY09_21	Posterior.Mean	0.00307395	0.00000000	0.00000000	0.00070829	0.99621775
KSTUY09_21	SD	0.00049583	0.00000000	0.00000000	0.00011738	0.00057047
KSTUY09_22	Posterior.Mean	0.00949187	0.00000000	0.00000000	0.00151791	0.98899023
KSTUY09_22	SD	0.00168828	0.00000000	0.00000000	0.00023143	0.00177094
KSTUY09_23	Posterior.Mean	0.00012543	0.00000000	0.00000000	0.69503420	0.30484038
KSTUY09_23	SD	0.00002193	0.00000000	0.00000000	0.04224617	0.04224448
KSTUY09_24	Posterior.Mean	0.01289355	0.00000000	0.00000000	0.00006341	0.98704303
KSTUY09_24	SD	0.00291479	0.00000000	0.00000000	0.00001151	0.00292212
KSTUY09_25	Posterior.Mean	0.00061713	0.00000000	0.00000000	0.00213155	0.99725132
KSTUY09_25	SD	0.00008103	0.00000000	0.00000000	0.00026705	0.00028757
KSTUY09_26	Posterior.Mean	0.00004208	0.00000000	0.00000000	0.00003665	0.99992127
KSTUY09_26	SD	0.00000835	0.00000000	0.00000000	0.00000550	0.00001225
KSTUY09_27	Posterior.Mean	0.00004300	0.00000000	0.00000000	0.00176037	0.99819663
KSTUY09_27	SD	0.00000899	0.00000000	0.00000000	0.00031322	0.00031962
KSTUY09_28	Posterior.Mean	0.00000048	0.00000000	0.00000000	0.00004592	0.99995360
KSTUY09_28	SD	0.00000010	0.00000000	0.00000000	0.00000931	0.00000938
KSTUY09_29	Posterior.Mean	0.00003691	0.00000000	0.00000000	0.00011173	0.99985136
KSTUY09_29	SD	0.00000528	0.00000000	0.00000000	0.00001438	0.00001607
KSTUY09_30	Posterior.Mean	0.00165933	0.00000000	0.00000000	0.00075927	0.99758140
KSTUY09_30	SD	0.00028906	0.00000000	0.00000000	0.00009144	0.00032751
KSTUY09_31	Posterior.Mean	0.00157040	0.00000000	0.00000000	0.00051196	0.99791764
KSTUY09_31	SD	0.00028956	0.00000000	0.00000000	0.00006421	0.00032006
KSTUY09_32	Posterior.Mean	0.00000830	0.00000000	0.00000000	0.00007912	0.99991258
KSTUY09_32	SD	0.00000115	0.00000000	0.00000000	0.00000899	0.00000945
KSTUY09_33	Posterior.Mean	0.00025243	0.00000000	0.00000000	0.00047396	0.99927361
KSTUY09_33	SD	0.00004124	0.00000000	0.00000000	0.00005219	0.00007616
KSTUY09_34	Posterior.Mean	0.00000049	0.00000000	0.00000000	0.00015748	0.99984203
KSTUY09_34	SD	0.00000008	0.00000000	0.00000000	0.00002268	0.00002273
KSTUY09_35	Posterior.Mean	0.00156180	0.00000000	0.00000000	0.00019354	0.99824466
KSTUY09_35	SD	0.00025723	0.00000000	0.00000000	0.00002148	0.00026209
KSTUY09_36	Posterior.Mean	0.00228738	0.00000000	0.00000000	0.96518970	0.03252292
KSTUY09_36	SD	0.00042971	0.00000000	0.00000000	0.00554154	0.00535466
KSTUY09_37	Posterior.Mean	0.09558463	0.00000000	0.00000080	0.05899074	0.84542382
KSTUY09_37	SD	0.01049535	0.00000000	0.00000008	0.00610772	0.01311699
KSTUY09_38	Posterior.Mean	0.00149710	0.00000000	0.00000000	0.03228677	0.96621613
KSTUY09_38	SD	0.00020917	0.00000000	0.00000000	0.00415426	0.00418217
KSTUY09_39	Posterior.Mean	0.00189362	0.00000000	0.00000000	0.00007322	0.99803316
KSTUY09_39	SD	0.00023128	0.00000000	0.00000000	0.00000959	0.00023381
KSTUY09_40	Posterior.Mean	0.00033663	0.00000000	0.00000000	0.00428091	0.99538246
KSTUY09_40	SD	0.00004814	0.00000000	0.00000000	0.00068615	0.00070792
KSTUY09_41	Posterior.Mean	0.00022367	0.00000000	0.00000000	0.00483203	0.99494430
KSTUY09_41	SD	0.00002723	0.00000000	0.00000000	0.00059220	0.00060034
KSTUY09_42	Posterior.Mean	0.00759377	0.00000000	0.00000000	0.00002494	0.99238129
KSTUY09_42	SD	0.00116595	0.00000000	0.00000000	0.00000351	0.00116740
KSTUY09_43	Posterior.Mean	0.00000940	0.00000000	0.00000000	0.00195423	0.99803637
KSTUY09_43	SD	0.00000177	0.00000000	0.00000000	0.00035024	0.00035121
KSTUY09_44	Posterior.Mean	0.00083565	0.00000000	0.00000000	0.00030372	0.99886063
KSTUY09_44	SD	0.00017594	0.00000000	0.00000000	0.00005674	0.00021936
KSTUY09_45	Posterior.Mean	0.00145938	0.00000000	0.00000000	0.00193891	0.99660171
KSTUY09_45	SD	0.00026237	0.00000000	0.00000000	0.00023626	0.00041201
KSTUY09_46	Posterior.Mean	0.02045182	0.00000000	0.00000000	0.00021113	0.97933705
KSTUY09_46	SD	0.00393262	0.00000000	0.00000000	0.00002914	0.00394697
KSTUY09_47	Posterior.Mean	0.03912182	0.00000000	0.00000000	0.00365014	0.95722804
KSTUY09_47	SD	0.00602536	0.00000000	0.00000000	0.00054964	0.00619810
KSTUY09_48	Posterior.Mean	0.00047677	0.00000000	0.00000000	0.00069129	0.99883194
KSTUY09_48	SD	0.00009849	0.00000000	0.00000000	0.00012151	0.00019686
KSTUY09_49	Posterior.Mean	0.00732432	0.00000000	0.00000000	0.01279829	0.97987739
KSTUY09_49	SD	0.00089529	0.00000000	0.00000000	0.00123630	0.00170457
KSTUY09_50	Posterior.Mean	0.00000380	0.00000000	0.00000000	0.00025905	0.99973715
KSTUY09_50	SD	0.00000074	0.00000000	0.00000000	0.00004198	0.00004245
KSTUY09_51	Posterior.Mean	0.00000567	0.00000000	0.00000000	0.00021017	0.99978416
KSTUY09_51	SD	0.00000092	0.00000000	0.00000000	0.00003539	0.00003588
KSTUY09_52	Posterior.Mean	0.00022748	0.00000000	0.00000000	0.00071410	0.99905842
KSTUY09_52	SD	0.00004193	0.00000000	0.00000000	0.00009789	0.00011930
KSTUY09_53	Posterior.Mean	0.00003524	0.00000000	0.00000000	0.00000181	0.99996295
KSTUY09_53	SD	0.00000674	0.00000000	0.00000000	0.00000031	0.00000694
KSTUY09_54	Posterior.Mean	0.00041817	0.00000000	0.00000000	0.04592887	0.95365296
KSTUY09_54	SD	0.00006656	0.00000000	0.00000000	0.00657622	0.00658972
KSTUY09_55	Posterior.Mean	0.00016067	0.00000000	0.00000000	0.00000767	0.99983167
KSTUY09_55	SD	0.00003450	0.00000000	0.00000000	0.00000144	0.00003540
KSTUY09_56	Posterior.Mean	0.00009474	0.00000000	0.00000000	0.00215008	0.99775519
KSTUY09_56	SD	0.00001966	0.00000000	0.00000000	0.00041133	0.00042592
KSTUY09_57	Posterior.Mean	0.00077691	0.00000000	0.00000000	0.05508084	0.94414225
KSTUY09_57	SD	0.00011279	0.00000000	0.00000000	0.00763771	0.00767394
KSTUY09_58	Posterior.Mean	0.00000709	0.00000000	0.00000000	0.00002529	0.99996761
KSTUY09_58	SD	0.00000118	0.00000000	0.00000000	0.00000364	0.00000445
KSTUY09_59	Posterior.Mean	0.00008131	0.00000000	0.00000000	0.00006001	0.99985867
KSTUY09_59	SD	0.00001565	0.00000000	0.00000000	0.00001048	0.00002343
KSTUY09_60	Posterior.Mean	0.00005080	0.00000000	0.00000000	0.00030882	0.99964039
KSTUY09_60	SD	0.00000851	0.00000000	0.00000000	0.00003831	0.00004209
KSTUY09_61	Posterior.Mean	0.00002830	0.00000000	0.00000000	0.00029583	0.99967587
KSTUY09_61	SD	0.00000422	0.00000000	0.00000000	0.00004280	0.00004523
KSTUY09_62	Posterior.Mean	0.00221396	0.00000000	0.00000000	0.05039336	0.94739268
KSTUY09_62	SD	0.00034313	0.00000000	0.00000000	0.00711209	0.00730957
KSTUY09_63	Posterior.Mean	0.00204734	0.00000000	0.00000000	0.01306569	0.98488696
KSTUY09_63	SD	0.00035120	0.00000000	0.00000000	0.00198670	0.00221102
KSTUY09_64	Posterior.Mean	0.00000067	0.00000000	0.00000000	0.00000242	0.99999691
KSTUY09_64	SD	0.00000012	0.00000000	0.00000000	0.00000041	0.00000050
KSTUY09_65	Posterior.Mean	0.00026943	0.00000000	0.00000000	0.00063957	0.99909100
KSTUY09_65	SD	0.00004977	0.00000000	0.00000000	0.00010813	0.00014166
KSTUY09_66	Posterior.Mean	0.00026631	0.00000000	0.00000000	0.03142068	0.96831301
KSTUY09_66	SD	0.00004730	0.00000000	0.00000000	0.00359487	0.00361022
KSTUY09_67	Posterior.Mean	0.00069692	0.00000000	0.00000000	0.11018698	0.88911610
KSTUY09_67	SD	0.00010980	0.00000000	0.00000000	0.01672055	0.01676264
KSTUY09_68	Posterior.Mean	0.00007979	0.00000000	0.00000000	0.00013072	0.99978948
KSTUY09_68	SD	0.00001112	0.00000000	0.00000000	0.00001637	0.00002374
KSTUY09_69	Posterior.Mean	0.00107058	0.00000000	0.00000000	0.00038206	0.99854736
KSTUY09_69	SD	0.00023057	0.00000000	0.00000000	0.00006573	0.00027336
KSTUY09_70	Posterior.Mean	0.03483224	0.00000000	0.00000000	0.04510996	0.92005781
KSTUY09_70	SD	0.00589650	0.00000000	0.00000000	0.00698942	0.01053295
KSTUY09_71	Posterior.Mean	0.00000526	0.00000000	0.00000000	0.00713308	0.99286167
KSTUY09_71	SD	0.00000094	0.00000000	0.00000000	0.00109936	0.00109971
KSTUY09_72	Posterior.Mean	0.00008282	0.00000000	0.00000000	0.00654346	0.99337372
KSTUY09_72	SD	0.00000942	0.00000000	0.00000000	0.00078344	0.00078592
KSTUY09_73	Posterior.Mean	0.00000125	0.00000000	0.00000000	0.00057921	0.99941955
KSTUY09_73	SD	0.00000025	0.00000000	0.00000000	0.00011535	0.00011552
KSTUY09_74	Posterior.Mean	0.00740320	0.00000000	0.00000000	0.00510281	0.98749399
KSTUY09_74	SD	0.00127214	0.00000000	0.00000000	0.00071901	0.00166886
KSTUY09_75	Posterior.Mean	0.00062857	0.00000000	0.00000000	0.00036666	0.99900478
KSTUY09_75	SD	0.00014676	0.00000000	0.00000000	0.00007679	0.00020544
KSTUY09_76	Posterior.Mean	0.00004482	0.00000000	0.00000000	0.00021233	0.99974285
KSTUY09_76	SD	0.00000890	0.00000000	0.00000000	0.00003264	0.00003751
KSTUY09_77	Posterior.Mean	0.00274416	0.00000000	0.00000000	0.00115005	0.99610579
KSTUY09_77	SD	0.00041671	0.00000000	0.00000000	0.00014060	0.00046861
KSTUY09_78	Posterior.Mean	0.00004668	0.00000000	0.00000000	0.00080260	0.99915072
KSTUY09_78	SD	0.00000806	0.00000000	0.00000000	0.00009929	0.00010205
KSTUY09_79	Posterior.Mean	0.00001317	0.00000000	0.00000000	0.00180580	0.99818104
KSTUY09_79	SD	0.00000243	0.00000000	0.00000000	0.00031137	0.00031291
KSTUY09_80	Posterior.Mean	0.00099133	0.00000000	0.00000000	0.00884296	0.99016571
KSTUY09_80	SD	0.00016901	0.00000000	0.00000000	0.00145596	0.00155510
KSTUY09_81	Posterior.Mean	0.00003200	0.00000000	0.00000000	0.00248584	0.99748216
KSTUY09_81	SD	0.00000592	0.00000000	0.00000000	0.00039149	0.00039372
KSTUY09_82	Posterior.Mean	0.00478619	0.00000000	0.00000001	0.04280981	0.95240399
KSTUY09_82	SD	0.00052187	0.00000000	0.00000000	0.00600197	0.00619306
KSTUY09_83	Posterior.Mean	0.00002477	0.00000000	0.00000000	0.04222773	0.95774750
KSTUY09_83	SD	0.00000381	0.00000000	0.00000000	0.00707851	0.00708033
KSTUY09_84	Posterior.Mean	0.00076164	0.00000000	0.00000002	0.00164760	0.99759075
KSTUY09_84	SD	0.00012320	0.00000000	0.00000000	0.00019518	0.00025936
KSTUY09_85	Posterior.Mean	0.02111730	0.00000000	0.00000000	0.01532073	0.96356196
KSTUY09_85	SD	0.00351927	0.00000000	0.00000000	0.00202978	0.00458786
KSTUY09_86	Posterior.Mean	0.02616097	0.00000000	0.00000000	0.15294023	0.82089880
KSTUY09_86	SD	0.00467206	0.00000000	0.00000000	0.02160454	0.02414190
KSTUY09_87	Posterior.Mean	0.00004988	0.00000000	0.00000000	0.00011991	0.99983021
KSTUY09_87	SD	0.00000796	0.00000000	0.00000000	0.00001748	0.00002322
KSTUY09_88	Posterior.Mean	0.00002213	0.00000000	0.00000000	0.00036287	0.99961500
KSTUY09_88	SD	0.00000467	0.00000000	0.00000000	0.00007710	0.00008053
KSTUY09_89	Posterior.Mean	0.00021003	0.00000000	0.00000000	0.06523090	0.93455907
KSTUY09_89	SD	0.00004199	0.00000000	0.00000000	0.01133427	0.01135526
KSTUY09_90	Posterior.Mean	0.00003937	0.00000000	0.00000000	0.00001002	0.99995060
KSTUY09_90	SD	0.00000934	0.00000000	0.00000000	0.00000201	0.00001074
KSTUY09_91	Posterior.Mean	0.00211231	0.00000000	0.00000000	0.00075000	0.99713768
KSTUY09_91	SD	0.00035767	0.00000000	0.00000000	0.00009672	0.00039199
KSTUY09_92	Posterior.Mean	0.00001751	0.00000000	0.00000000	0.03046582	0.96951667
KSTUY09_92	SD	0.00000272	0.00000000	0.00000000	0.00378688	0.00378736
KSTUY09_93	Posterior.Mean	0.00004460	0.00000000	0.00000000	0.01160200	0.98835340
KSTUY09_93	SD	0.00000719	0.00000000	0.00000000	0.00176886	0.00177164
KTOGRT09_1	Posterior.Mean	0.00008437	0.00000000	0.00000000	0.00007211	0.99984351
KTOGRT09_1	SD	0.00001408	0.00000000	0.00000000	0.00001088	0.00002226
KTOGRT09_2	Posterior.Mean	0.54728022	0.00000000	0.00000000	0.00153221	0.45118757
KTOGRT09_2	SD	0.04155357	0.00000000	0.00000000	0.00019404	0.04145067
KTOGRT09_3	Posterior.Mean	0.00001122	0.00000000	0.00000000	0.00000142	0.99998736
KTOGRT09_3	SD	0.00000242	0.00000000	0.00000000	0.00000028	0.00000258
KTOGRT09_4	Posterior.Mean	0.00944263	0.00000000	0.00000000	0.00367502	0.98688236
KTOGRT09_4	SD	0.00196214	0.00000000	0.00000000	0.00060265	0.00237001
KTOGRT09_5	Posterior.Mean	0.18177884	0.00000000	0.00000000	0.00231946	0.81590170
KTOGRT09_5	SD	0.02258472	0.00000000	0.00000000	0.00029083	0.02259364
KTOGRT09_6	Posterior.Mean	0.00000099	0.00000000	0.00000000	0.00002713	0.99997187
KTOGRT09_6	SD	0.00000018	0.00000000	0.00000000	0.00000496	0.00000505
KTOGRT09_7	Posterior.Mean	0.00001676	0.00000000	0.00000000	0.03885047	0.96113277
KTOGRT09_7	SD	0.00000283	0.00000000	0.00000000	0.00608741	0.00608863
KTOGRT09_8	Posterior.Mean	0.00044300	0.00000000	0.00000000	0.01501509	0.98454191
KTOGRT09_8	SD	0.00007832	0.00000000	0.00000000	0.00221818	0.00224271
KTOGRT09_9	Posterior.Mean	0.02820340	0.00000000	0.00000000	0.00005573	0.97174086
KTOGRT09_9	SD	0.00473731	0.00000000	0.00000000	0.00000745	0.00473906
KTOGRT09_10	Posterior.Mean	0.00000113	0.00000000	0.00000000	0.00002896	0.99996991
KTOGRT09_10	SD	0.00000021	0.00000000	0.00000000	0.00000526	0.00000537
KTOGRT09_11	Posterior.Mean	0.00184731	0.00000000	0.00000000	0.01990488	0.97824781
KTOGRT09_11	SD	0.00024900	0.00000000	0.00000000	0.00275734	0.00283280
KTOGRT09_12	Posterior.Mean	0.00386243	0.00000000	0.00000000	0.22052584	0.77561173
KTOGRT09_12	SD	0.00049581	0.00000000	0.00000000	0.02493273	0.02498546
KTOGRT09_13	Posterior.Mean	0.00871110	0.00000000	0.00000000	0.00024981	0.99103909
