FishId	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater
KGAGA06_12	KGAGA06	281	-79.457839	-0.074127	0.464464
KGAGA06_13	KGAGA06	280	-82.365436	-0.906710	0.168168
KGAGA06_14	KGAGA06	281	-80.609243	-0.389600	0.353353
KGAGA06_15	KGAGA06	281	-73.420154	1.525149	0.940941
KGAGA06_16	KGAGA06	280	-76.596169	0.628057	0.733734
KGAGA06_17	KGAGA06	280	-71.639257	1.830762	0.974975
KGAGA06_18	KGAGA06	279	-74.703341	0.903993	0.808809
KGAGA06_19	KGAGA06	281	-76.372429	0.718451	0.755756
KGAGA06_20	KGAGA06	281	-78.442683	0.198183	0.561562
KGAGA06_21	KGAGA06	281	-82.789805	-0.999640	0.161161
KGAGA06_22	KGAGA06	281	-79.264898	-0.031813	0.477477
KGAGA06_23	KGAGA06	281	-75.979902	0.833201	0.810811
KGAGA06_24	KGAGA06	281	-78.752052	0.116822	0.535536
KGAGA06_25	KGAGA06	280	-72.819877	1.484054	0.936937
KGAGA06_26	KGAGA06	281	-78.167670	0.221262	0.574575
KGAGA06_27	KGAGA06	281	-80.628680	-0.380266	0.347347
KGAGA06_28	KGAGA06	280	-74.491617	1.175599	0.874875
KGAGA06_29	KGAGA06	280	-73.989815	1.144740	0.873874
KGAGA06_30	KGAGA06	280	-76.227975	0.611501	0.725726
KGAGA06_31	KGAGA06	281	-77.527743	0.393598	0.629630
KGAGA06_32	KGAGA06	281	-83.279657	-1.003263	0.159159
KGAGA06_33	KGAGA06	279	-76.948699	0.356905	0.629630
KGAGA06_34	KGAGA06	281	-78.770027	0.017504	0.492492
KGAGA06_35	KGAGA06	280	-76.844075	0.491850	0.689690
KGAGA06_36	KGAGA06	275	-76.182071	0.151932	0.546547
KGAGA06_37	KGAGA06	281	-76.347440	0.747626	0.762763
KGAGA06_38	KGAGA06	281	-79.921423	-0.236641	0.381381
KGAGA06_39	KGAGA06	281	-74.053217	1.291783	0.900901
KGAGA06_40	KGAGA06	281	-76.904281	0.557774	0.703704
KGAGA06_41	KGAGA06	269	-74.040997	0.293894	0.617618
KGAGA06_42	KGAGA06	281	-78.633632	0.152493	0.528529
KGAGA06_43	KGAGA06	281	-85.663802	-1.715019	0.046046
KGAGA06_44	KGAGA06	276	-78.691130	-0.331936	0.361361
KGAGA06_45	KGAGA06	280	-79.971064	-0.359880	0.347347
KGAGA06_46	KGAGA06	280	-83.140989	-1.110796	0.125125
KGAGA06_47	KGAGA06	281	-75.443922	0.986933	0.831832
KGAGA06_48	KGAGA06	281	-75.828686	0.836538	0.794795
KGAGA06_49	KGAGA06	281	-80.167800	-0.282085	0.384384
KGAGA06_50	KGAGA06	281	-83.735619	-1.304016	0.111111
KGAGA06_51	KGAGA06	280	-89.184974	-2.658749	0.006006
KGAGA06_52	KGAGA06	281	-80.926863	-0.455308	0.316316
KGAGA06_53	KGAGA06	281	-83.803013	-1.263034	0.111111
KGAGA06_54	KGAGA06	281	-73.971133	1.385774	0.926927
KGAGA06_55	KGAGA06	281	-75.935780	0.844091	0.797798
KGAGA06_56	KGAGA06	280	-82.978015	-1.069900	0.151151
KGAGA06_57	KGAGA06	280	-72.988740	1.467464	0.932933
KGAGA06_58	KGAGA06	280	-88.063012	-2.403384	0.011011
KGAGA06_59	KGAGA06	273	-78.414260	-0.580180	0.267267
KGAGA06_60	KGAGA06	280	-78.917516	0.032950	0.513514
KGAGA06_61	KGAGA06	281	-75.124801	1.092582	0.858859
KGAGA06_62	KGAGA06	280	-74.037021	1.231515	0.888889
KGAGA06_63	KGAGA06	280	-75.346434	0.806240	0.788789
KGAGA06_64	KGAGA06	281	-72.632241	1.657258	0.956957
KGAGA06_65	KGAGA06	281	-78.900241	0.070806	0.520521
KGAGA06_66	KGAGA06	279	-79.498529	-0.326792	0.364364
KGAGA06_67	KGAGA06	276	-75.618456	0.285267	0.605606
KGAGA06_68	KGAGA06	280	-85.462559	-1.851879	0.038038
KGAGA06_69	KGAGA06	281	-82.180013	-0.748966	0.218218
KGAGA06_70	KGAGA06	281	-79.587606	-0.125397	0.434434
KGAGA06_71	KGAGA06	281	-79.030863	0.000206	0.494494
KGAGA06_72	KGAGA06	281	-73.484083	1.486818	0.939940
KGAGA06_73	KGAGA06	279	-73.727894	1.272400	0.905906
KGAGA06_74	KGAGA06	281	-74.316564	1.265268	0.907908
KGAGA06_75	KGAGA06	278	-81.395707	-0.817986	0.183183
KGAGA06_76	KGAGA06	281	-80.010852	-0.183530	0.411411
KGAGA06_77	KGAGA06	281	-80.857494	-0.486564	0.286286
KGAGA06_78	KGAGA06	279	-79.894004	-0.395016	0.326326
KGAGA06_79	KGAGA06	280	-76.278076	0.587006	0.721722
KGAGA06_80	KGAGA06	281	-76.434185	0.688807	0.744745
KGAGA06_81	KGAGA06	281	-83.591207	-1.129693	0.130130
KGAGA06_82	KGAGA06	280	-78.751993	-0.021966	0.470470
KGAGA06_83	KGAGA06	279	-82.310907	-1.038948	0.146146
KGAGA06_84	KGAGA06	281	-83.393337	-1.120611	0.114114
KGAGA06_85	KGAGA06	281	-78.752211	0.080941	0.515516
KGAGA06_86	KGAGA06	279	-75.694058	0.747116	0.756757
KGAGA06_87	KGAGA06	281	-79.265887	-0.098058	0.440440
KGAGA06_88	KGAGA06	277	-85.710753	-2.088240	0.031031
KGAGA06_89	KGAGA06	281	-76.348644	0.769821	0.784785
KGAGA06_90	KGAGA06	281	-72.137417	1.789135	0.974975
KGAGA06_91	KGAGA06	281	-83.211911	-1.033976	0.155155
KGAGA06_92	KGAGA06	280	-83.546133	-1.288855	0.102102
KGAGA06_93	KGAGA06	281	-83.733822	-1.252947	0.106106
KGAGA06_94	KGAGA06	281	-71.761461	1.915495	0.982983
KGEOR05_1	KGEOR05	281	-80.322120	-0.596069	0.268268
KGEOR05_2	KGEOR05	281	-78.807975	-0.178802	0.433433
KGEOR05_3	KGEOR05	281	-81.594406	-0.927223	0.169169
KGEOR05_4	KGEOR05	281	-79.625320	-0.365730	0.354354
KGEOR05_5	KGEOR05	280	-71.473219	1.520716	0.937938
KGEOR05_6	KGEOR05	281	-69.560246	2.214220	0.995996
KGEOR05_7	KGEOR05	280	-69.557902	2.293312	0.991992
KGEOR05_8	KGEOR05	281	-83.034151	-1.304821	0.098098
KGEOR05_9	KGEOR05	280	-81.293716	-0.960711	0.164164
KGEOR05_10	KGEOR05	281	-79.609074	-0.410789	0.333333
KGEOR05_11	KGEOR05	281	-77.460395	0.098231	0.524525
KGEOR05_12	KGEOR05	278	-79.917594	-0.819026	0.196196
KGEOR05_13	KGEOR05	281	-78.674962	-0.173571	0.413413
KGEOR05_14	KGEOR05	281	-72.243724	1.507055	0.951952
KGEOR05_15	KGEOR05	281	-81.344541	-0.858747	0.200200
KGEOR05_16	KGEOR05	280	-77.621728	0.122215	0.526527
KGEOR05_17	KGEOR05	278	-73.792766	0.855782	0.804805
KGEOR05_18	KGEOR05	281	-74.660319	0.863238	0.806807
KGEOR05_19	KGEOR05	280	-77.369468	0.151190	0.550551
KGEOR05_20	KGEOR05	280	-77.889451	-0.130200	0.427427
KGEOR05_21	KGEOR05	280	-75.629163	0.513228	0.694695
KGEOR05_22	KGEOR05	281	-87.306558	-2.386111	0.012012
KGEOR05_23	KGEOR05	280	-73.469116	1.017255	0.841842
KGEOR05_24	KGEOR05	281	-74.515306	0.918827	0.811812
KGEOR05_25	KGEOR05	281	-83.360401	-1.340052	0.092092
KGEOR05_26	KGEOR05	281	-74.392439	0.933140	0.833834
KGEOR05_27	KGEOR05	280	-76.531189	0.339694	0.627628
KGEOR05_28	KGEOR05	281	-78.497379	-0.113733	0.449449
KGEOR05_29	KGEOR05	281	-72.914941	1.342718	0.909910
KGEOR05_30	KGEOR05	278	-77.620201	-0.201816	0.391391
KGEOR05_31	KGEOR05	281	-69.518831	2.163749	0.988989
KGEOR05_32	KGEOR05	280	-77.522906	0.038035	0.496496
KGEOR05_33	KGEOR05	273	-82.675730	-1.792288	0.040040
KGEOR05_34	KGEOR05	281	-80.844701	-0.689322	0.236236
KGEOR05_35	KGEOR05	281	-75.209858	0.790327	0.776777
KGEOR05_36	KGEOR05	281	-74.833731	0.863729	0.792793
KGEOR05_37	KGEOR05	280	-81.067067	-0.820278	0.210210
KGEOR05_38	KGEOR05	280	-79.086789	-0.369753	0.330330
KGEOR05_39	KGEOR05	281	-77.862267	0.034150	0.499499
KGEOR05_40	KGEOR05	281	-73.615233	1.103011	0.857858
KGEOR05_41	KGEOR05	276	-76.553399	-0.138763	0.444444
KGEOR05_42	KGEOR05	281	-76.471949	0.372082	0.639640
KGEOR05_43	KGEOR05	281	-78.580990	-0.075838	0.450450
KGEOR05_44	KGEOR05	281	-76.677390	0.377570	0.630631
KGEOR05_45	KGEOR05	280	-75.665760	0.532057	0.688689
KGEOR05_46	KGEOR05	276	-82.153518	-1.553596	0.063063
KGEOR05_47	KGEOR05	281	-75.756790	0.647890	0.734735
KGEOR05_48	KGEOR05	279	-81.922326	-1.159700	0.140140
KGEOR05_49	KGEOR05	281	-79.319355	-0.371920	0.325325
KGEOR05_50	KGEOR05	281	-77.064738	0.273743	0.594595
KGEOR05_51	KGEOR05	280	-88.558899	-2.820526	0.003003
KGEOR05_52	KGEOR05	277	-76.218583	0.157852	0.537538
KGEOR05_53	KGEOR05	280	-87.737691	-2.535312	0.006006
KGEOR05_54	KGEOR05	280	-80.173385	-0.640896	0.264264
KGEOR05_55	KGEOR05	279	-77.211127	0.053065	0.505506
KGEOR05_56	KGEOR05	280	-72.050533	1.384689	0.928929
KGEOR05_57	KGEOR05	280	-82.866750	-1.264265	0.115115
KGEOR05_58	KGEOR05	279	-76.922284	0.109844	0.533534
KGEOR05_59	KGEOR05	279	-74.616935	0.767589	0.761762
KGEOR05_60	KGEOR05	280	-81.490499	-1.016637	0.159159
KGEOR05_61	KGEOR05	280	-80.018342	-0.693254	0.244244
KGEOR05_62	KGEOR05	281	-73.502887	1.164261	0.880881
KGEOR05_63	KGEOR05	280	-80.324868	-0.664993	0.243243
KGEOR05_64	KGEOR05	281	-73.573056	1.146090	0.886887
KGEOR05_65	KGEOR05	279	-76.538309	0.182409	0.542543
KGEOR05_66	KGEOR05	280	-74.843173	0.643790	0.738739
KGEOR05_67	KGEOR05	280	-76.691370	0.249837	0.586587
KGEOR05_68	KGEOR05	279	-73.025617	1.072056	0.850851
KGEOR05_69	KGEOR05	279	-75.830579	0.415331	0.653654
KGEOR05_70	KGEOR05	281	-86.371530	-2.099970	0.022022
KGEOR05_71	KGEOR05	281	-75.361466	0.703323	0.743744
KGEOR05_72	KGEOR05	281	-83.034151	-1.238689	0.118118
KGEOR05_73	KGEOR05	280	-78.743296	-0.315297	0.357357
KGEOR05_74	KGEOR05	281	-74.660319	0.896209	0.815816
KGEOR05_75	KGEOR05	281	-73.082016	1.282098	0.900901
KGEOR05_76	KGEOR05	281	-84.083627	-1.593981	0.059059
KGEOR05_77	KGEOR05	277	-72.824056	0.955510	0.828829
KGEOR05_78	KGEOR05	281	-77.993044	-0.011215	0.485485
KGEOR05_79	KGEOR05	280	-74.222062	0.908229	0.827828
KGEOR05_80	KGEOR05	279	-81.023457	-0.869155	0.186186
KGEOR05_81	KGEOR05	280	-80.881298	-0.853865	0.178178
KGEOR05_82	KGEOR05	281	-78.012250	0.021544	0.499499
KGEOR05_83	KGEOR05	280	-76.136856	0.386818	0.654655
KGEOR05_84	KGEOR05	281	-69.560246	2.148353	0.988989
KGEOR05_85	KGEOR05	281	-73.909910	1.079197	0.863864
KGEOR05_86	KGEOR05	279	-72.848203	1.137601	0.878879
KGEOR05_87	KGEOR05	279	-76.112453	0.334350	0.629630
KGEOR05_88	KGEOR05	281	-82.320555	-1.116106	0.134134
KGEOR05_89	KGEOR05	281	-75.236490	0.776413	0.777778
KGEOR05_90	KGEOR05	280	-76.261210	0.322732	0.620621
KGEOR05_91	KGEOR05	280	-81.098100	-0.897488	0.191191
KGEOR05_92	KGEOR05	280	-69.215354	2.219342	0.988989
KGEOR05_93	KGEOR05	281	-85.427564	-1.965109	0.030030
KGEOR05_94	KGEOR05	281	-77.911788	0.070971	0.504505
KGEOR05_95	KGEOR05	279	-76.059903	0.311264	0.598599
KGISA01_1	KGISA01	278	-74.158031	0.869590	0.814815
KGISA01_2	KGISA01	281	-74.235578	1.268435	0.893894
KGISA01_3	KGISA01	281	-85.129551	-1.733674	0.053053
KGISA01_4	KGISA01	281	-81.902846	-0.865893	0.186186
KGISA01_5	KGISA01	279	-82.724852	-1.183725	0.122122
KGISA01_6	KGISA01	279	-72.750889	1.537963	0.945946
KGISA01_7	KGISA01	281	-80.900066	-0.523101	0.276276
KGISA01_8	KGISA01	281	-76.882194	0.543953	0.698699
KGISA01_9	KGISA01	280	-77.166842	0.298857	0.603604
KGISA01_10	KGISA01	279	-80.454223	-0.637167	0.249249
KGISA01_11	KGISA01	279	-81.455097	-0.920080	0.180180
KGISA01_12	KGISA01	281	-83.313492	-1.185809	0.126126
KGISA01_13	KGISA01	278	-76.489374	0.354583	0.619620
KGISA01_14	KGISA01	276	-84.842651	-2.087704	0.025025
KGISA01_15	KGISA01	281	-84.562658	-1.582986	0.061061
KGISA01_16	KGISA01	278	-78.946401	-0.312109	0.370370
KGISA01_17	KGISA01	281	-75.572233	0.844133	0.788789
KGISA01_18	KGISA01	281	-75.224391	0.979941	0.842843
KGISA01_19	KGISA01	280	-76.708990	0.440817	0.640641
KGISA01_20	KGISA01	280	-75.707399	0.640179	0.740741
KGISA01_21	KGISA01	272	-72.133231	1.074017	0.857858
KGISA01_22	KGISA01	281	-71.599248	1.959893	0.978979
KGISA01_23	KGISA01	279	-77.180873	0.214142	0.565566
KGISA01_24	KGISA01	280	-79.632482	-0.315429	0.377377
KGISA01_25	KGISA01	281	-82.474607	-0.919478	0.189189
KGISA01_26	KGISA01	281	-74.801255	1.117324	0.874875
KGISA01_27	KGISA01	281	-80.560311	-0.394553	0.328328
KGISA01_28	KGISA01	279	-82.441257	-1.201717	0.122122
KGISA01_29	KGISA01	277	-86.390869	-2.464212	0.009009
KGISA01_30	KGISA01	281	-73.430544	1.423107	0.921922
KGISA01_31	KGISA01	272	-72.223623	0.864657	0.808809
KGISA01_32	KGISA01	281	-72.585144	1.677736	0.954955
KGISA01_33	KGISA01	281	-69.345063	2.374854	0.996997
KGISA01_34	KGISA01	280	-75.393719	0.765188	0.764765
KGISA01_35	KGISA01	275	-82.339768	-1.553250	0.068068
KGISA01_36	KGISA01	281	-82.330049	-0.940621	0.164164
KGISA01_37	KGISA01	280	-77.013428	0.384442	0.647648
KGISA01_38	KGISA01	281	-84.421083	-1.476216	0.082082
KGISA01_39	KGISA01	280	-74.399033	1.049869	0.860861
KGISA01_40	KGISA01	279	-80.870748	-0.654201	0.257257
KGISA01_41	KGISA01	280	-77.679787	0.313397	0.604605
KGISA01_42	KGISA01	281	-79.123377	-0.121527	0.420420
KGISA01_43	KGISA01	278	-84.012319	-1.707222	0.045045
KGISA01_44	KGISA01	275	-72.240429	1.222392	0.893894
KGISA01_45	KGISA01	281	-80.355360	-0.495844	0.295295
KGISA01_46	KGISA01	276	-75.355547	0.367525	0.617618
KGISA01_47	KGISA01	281	-75.432432	0.948675	0.836837
KGISA01_48	KGISA01	281	-77.868185	0.276455	0.600601
KGISA01_49	KGISA01	279	-73.919693	1.095930	0.874875
KGISA01_50	KGISA01	281	-78.126837	0.159819	0.551552
KGISA01_51	KGISA01	281	-80.618406	-0.517681	0.290290
KGISA01_52	KGISA01	280	-78.315281	0.015014	0.503504
KGISA01_53	KGISA01	272	-67.693035	2.056665	0.988989
KGISA01_54	KGISA01	281	-76.791860	0.590658	0.737738
KGISA01_55	KGISA01	281	-76.791860	0.554597	0.703704
KGISA01_56	KGISA01	279	-83.258577	-1.464777	0.086086
KGISA01_57	KGISA01	281	-78.838196	0.015368	0.493493
KGISA01_58	KGISA01	281	-70.934175	2.039436	0.979980
KGISA01_59	KGISA01	281	-74.460702	1.175680	0.875876
KGISA01_60	KGISA01	276	-74.834298	0.646259	0.728729
KGISA01_61	KGISA01	281	-81.778292	-0.753465	0.212212
KGISA01_62	KGISA01	280	-82.067771	-0.934465	0.172172
KGISA01_63	KGISA01	281	-75.503465	0.852633	0.791792
KGISA01_64	KGISA01	281	-85.286346	-1.755041	0.041041
KGISA01_65	KGISA01	280	-76.879885	0.403433	0.651652
KGISA01_66	KGISA01	281	-79.565606	-0.200081	0.398398
KGISA01_67	KGISA01	281	-81.386440	-0.675315	0.248248
KGISA01_68	KGISA01	280	-81.633207	-0.986958	0.158158
KGISA01_69	KGISA01	281	-81.401449	-0.701609	0.238238
KGISA01_70	KGISA01	277	-77.428827	0.052940	0.521522
KGISA01_71	KGISA01	281	-77.224233	0.422474	0.635636
KGISA01_72	KGISA01	268	-72.048116	0.639243	0.736737
KGISA01_73	KGISA01	278	-78.357949	-0.167386	0.421421
KGISA01_74	KGISA01	281	-81.108547	-0.657000	0.250250
KGISA01_75	KGISA01	275	-78.084148	-0.486603	0.319319
KGISA01_76	KGISA01	281	-77.277267	0.374792	0.634635
KGISA01_77	KGISA01	281	-76.787508	0.520091	0.699700
KGISA01_78	KGISA01	280	-77.527753	0.262313	0.592593
KGISA01_79	KGISA01	281	-76.797530	0.547933	0.697698
KGISA01_80	KGISA01	279	-73.522884	1.222044	0.890891
KGISA01_81	KGISA01	278	-81.780695	-1.053892	0.146146
KGOLS06_1	KGOLS06	278	-74.507692	0.858692	0.806807
KGOLS06_2	KGOLS06	280	-76.917431	0.358686	0.625626
KGOLS06_3	KGOLS06	281	-79.603080	-0.174755	0.409409
KGOLS06_4	KGOLS06	280	-72.701904	1.466780	0.936937
KGOLS06_5	KGOLS06	274	-86.129614	-2.379835	0.015015
KGOLS06_6	KGOLS06	279	-71.788787	1.617507	0.951952
KGOLS06_7	KGOLS06	280	-72.381464	1.532219	0.930931
KGOLS06_8	KGOLS06	279	-76.024956	0.520243	0.685686
KGOLS06_9	KGOLS06	280	-77.655972	0.234657	0.586587
KGOLS06_10	KGOLS06	279	-92.703325	-3.976615	0.000000
KGOLS06_11	KGOLS06	280	-77.055272	0.390748	0.650651
KGOLS06_12	KGOLS06	276	-74.518779	0.787297	0.789790
KGOLS06_13	KGOLS06	279	-74.853562	0.869019	0.808809
KGOLS06_14	KGOLS06	280	-72.739241	1.551459	0.947948
KGOLS06_15	KGOLS06	280	-78.355996	-0.020243	0.488488
KGOLS06_16	KGOLS06	280	-78.156935	0.111232	0.532533
KGOLS06_17	KGOLS06	281	-79.489013	-0.125263	0.460460
KGOLS06_18	KGOLS06	281	-80.553992	-0.392394	0.335335
KGOLS06_19	KGOLS06	279	-83.195429	-1.255417	0.116116
KGOLS06_20	KGOLS06	278	-78.007957	-0.099763	0.434434
KGOLS06_21	KGOLS06	280	-75.169355	0.860524	0.796797
KGOLS06_22	KGOLS06	279	-79.586033	-0.352588	0.356356
KGOLS06_23	KGOLS06	277	-87.956166	-2.806726	0.008008
KGOLS06_24	KGOLS06	279	-73.666859	1.146243	0.877878
KGOLS06_25	KGOLS06	281	-75.111980	0.964881	0.838839
KGOLS06_26	KGOLS06	281	-74.621063	1.101990	0.869870
KGOLS06_27	KGOLS06	280	-72.837069	1.460843	0.933934
KGOLS06_28	KGOLS06	281	-75.772220	0.824101	0.793794
KGOLS06_29	KGOLS06	279	-73.569417	1.247108	0.895896
KGOLS06_30	KGOLS06	281	-80.874537	-0.549132	0.297297
KGOLS06_31	KGOLS06	281	-82.578096	-0.984441	0.161161
KGOLS06_32	KGOLS06	278	-72.524108	1.329360	0.917918
KGOLS06_33	KGOLS06	280	-75.278052	0.835980	0.790791
KGOLS06_34	KGOLS06	279	-86.428683	-2.199731	0.016016
KGOLS06_35	KGOLS06	279	-74.304950	0.998218	0.832833
KGOLS06_36	KGOLS06	279	-80.610481	-0.639497	0.270270
KGOLS06_37	KGOLS06	281	-77.820444	0.247772	0.576577
KGOLS06_38	KGOLS06	280	-76.996498	0.426872	0.648649
KGOLS06_39	KGOLS06	280	-76.691527	0.443656	0.666667
KGOLS06_40	KGOLS06	278	-72.310714	1.458805	0.929930
KGOLS06_41	KGOLS06	280	-91.128952	-3.110710	0.003003
KGOLS06_42	KGOLS06	279	-91.520842	-3.487816	0.000000
KGOLS06_43	KGOLS06	280	-78.322340	0.050752	0.512513
KGOLS06_44	KGOLS06	281	-84.985440	-1.580618	0.063063
KGOLS06_45	KGOLS06	281	-78.895990	-0.010531	0.488488
KGOLS06_46	KGOLS06	281	-79.334964	-0.153230	0.431431
KGOLS06_47	KGOLS06	280	-76.870117	0.508047	0.683684
KGOLS06_48	KGOLS06	279	-77.185649	0.275514	0.587588
KGOLS06_49	KGOLS06	279	-75.264724	0.891247	0.793794
KGOLS06_50	KGOLS06	277	-76.865095	0.216446	0.562563
KGOLS06_51	KGOLS06	279	-76.071954	0.495143	0.690691
KGOLS06_52	KGOLS06	281	-77.253386	0.485357	0.694695
KGOLS06_53	KGOLS06	280	-76.513071	0.479152	0.660661
KGOLS06_54	KGOLS06	279	-83.879211	-1.492357	0.069069
KGOLS06_55	KGOLS06	280	-83.965690	-1.418443	0.080080
KGOLS06_56	KGOLS06	280	-71.934908	1.686416	0.963964
KGOLS06_57	KGOLS06	271	-75.196274	-0.046968	0.475475
KGOLS06_58	KGOLS06	281	-77.006686	0.484896	0.672673
KGOLS06_59	KGOLS06	281	-72.004510	1.719578	0.960961
KGONF06_1	KGONF06	281	-74.607874	1.313846	0.915916
KGONF06_2	KGONF06	280	-85.687162	-1.704278	0.050050
KGONF06_3	KGONF06	281	-84.619186	-1.282007	0.099099
KGONF06_4	KGONF06	279	-80.440435	-0.516045	0.305305
KGONF06_5	KGONF06	279	-77.430219	0.363893	0.629630
KGONF06_6	KGONF06	281	-81.060167	-0.397116	0.335335
KGONF06_7	KGONF06	279	-85.891052	-1.809046	0.042042
KGONF06_8	KGONF06	281	-83.359062	-0.963310	0.161161
KGONF06_9	KGONF06	281	-74.289821	1.397174	0.917918
KGONF06_10	KGONF06	281	-80.416861	-0.262566	0.394394
KGONF06_11	KGONF06	281	-76.446586	0.817604	0.791792
KGONF06_12	KGONF06	280	-81.603859	-0.641476	0.259259
KGONF06_13	KGONF06	279	-78.952078	-0.036443	0.474474
KGONF06_14	KGONF06	281	-87.434673	-2.142228	0.019019
KGONF06_15	KGONF06	281	-79.151043	0.086267	0.503504
KGONF06_16	KGONF06	278	-74.437394	1.214910	0.892893
KGONF06_17	KGONF06	280	-83.538362	-1.042945	0.149149
KGONF06_18	KGONF06	281	-77.628228	0.498018	0.682683
KGONF06_19	KGONF06	280	-73.586701	1.466548	0.930931
KGONF06_20	KGONF06	280	-82.435320	-0.888718	0.188188
KGONF06_21	KGONF06	281	-77.907970	0.444257	0.659660
KGONF06_22	KGONF06	281	-82.059365	-0.607792	0.260260
KGONF06_23	KGONF06	280	-84.460903	-1.379358	0.089089
KGONF06_24	KGONF06	280	-77.456391	0.477507	0.682683
KGONF06_25	KGONF06	281	-77.116023	0.632654	0.736737
KGONF06_26	KGONF06	281	-86.552884	-1.865255	0.027027
KGONF06_27	KGONF06	281	-74.549674	1.340750	0.916917
KGONF06_28	KGONF06	280	-80.944569	-0.429346	0.320320
KGONF06_29	KGONF06	280	-83.022839	-0.900992	0.170170
KGONF06_30	KGONF06	281	-82.711487	-0.844976	0.199199
KGONF06_31	KGONF06	281	-73.081170	1.607906	0.956957
KGONF06_32	KGONF06	280	-84.927345	-1.496742	0.079079
KGONF06_33	KGONF06	280	-76.421627	0.758768	0.761762
KGONF06_34	KGONF06	281	-77.511212	0.563284	0.700701
KGONF06_35	KGONF06	281	-79.783733	-0.033504	0.462462
KGONF06_36	KGONF06	280	-77.691413	0.338856	0.622623
KGONF06_37	KGONF06	281	-77.091689	0.702958	0.764765
KGONF06_38	KGONF06	281	-85.302379	-1.480597	0.075075
KGONF06_39	KGONF06	281	-90.719733	-3.046997	0.001001
KGONF06_40	KGONF06	281	-82.912996	-0.871762	0.193193
KGONF06_41	KGONF06	272	-71.846125	1.144319	0.871872
KGONF06_42	KGONF06	281	-74.542581	1.342004	0.921922
KGONF06_43	KGONF06	281	-78.380134	0.385122	0.633634
KGONF06_44	KGONF06	281	-88.762945	-2.473722	0.006006
KGONF06_45	KGONF06	281	-87.169591	-1.912578	0.032032
KGONF06_46	KGONF06	280	-78.134292	0.218599	0.560561
KGONF06_47	KGONF06	281	-85.663797	-1.570257	0.058058
KGONF06_48	KGONF06	278	-78.230788	0.091954	0.518519
KGONF06_49	KGONF06	279	-79.074245	-0.108679	0.451451
KGONF06_50	KGONF06	278	-79.724113	-0.233024	0.396396
KGONF06_51	KGONF06	281	-77.035933	0.646598	0.734735
KGONF06_52	KGONF06	280	-79.769198	-0.146797	0.436436
KGONF06_53	KGONF06	280	-78.415687	0.293308	0.605606
KGONF06_54	KGONF06	280	-79.809738	-0.238846	0.416416
KGONF06_55	KGONF06	279	-71.729575	1.922876	0.972973
KGONF06_56	KGONF06	281	-77.624501	0.435763	0.651652
KGONF06_57	KGONF06	281	-80.785883	-0.342420	0.346346
KGONF06_58	KGONF06	281	-79.984399	-0.167946	0.418418
KGONF06_59	KGONF06	275	-79.287776	-0.514747	0.280280
KGONF06_60	KGONF06	280	-79.612303	-0.115952	0.440440
KGONF06_61	KGONF06	281	-85.321673	-1.539828	0.072072
KGONF06_62	KGONF06	281	-76.462470	0.745575	0.758759
KGONF06_63	KGONF06	279	-85.689264	-1.797432	0.052052
KGONF06_64	KGONF06	281	-78.293270	0.247025	0.580581
KGONF06_65	KGONF06	280	-76.244006	0.761939	0.779780
KGONF06_66	KGONF06	281	-77.198166	0.630458	0.722723
KGONF06_67	KGONF06	279	-79.541735	-0.214557	0.396396
KGONF06_68	KGONF06	281	-83.506322	-1.051829	0.153153
KGONF06_69	KGONF06	281	-76.973939	0.639138	0.744745
KGONF06_70	KGONF06	281	-82.424577	-0.697845	0.250250
KGONF06_71	KGONF06	281	-74.756101	1.263217	0.902903
KGONF06_72	KGONF06	281	-81.318272	-0.489322	0.305305
KGONF06_73	KGONF06	280	-79.447433	-0.141748	0.420420
KGONF06_74	KGONF06	280	-86.738035	-2.092148	0.024024
KGONF06_75	KGONF06	280	-78.280940	0.298071	0.603604
KGONF06_76	KGONF06	281	-82.863040	-0.898985	0.194194
KGONF06_77	KGONF06	281	-82.938711	-0.816509	0.193193
KGONF06_78	KGONF06	280	-78.498584	0.185166	0.558559
KGONF06_79	KGONF06	281	-79.870930	-0.058837	0.466466
KGONF06_80	KGONF06	279	-69.228718	2.467880	0.994995
KGONF06_81	KGONF06	280	-81.018678	-0.511961	0.298298
KGONF06_82	KGONF06	281	-75.269602	1.109167	0.876877
KGONF06_83	KGONF06	279	-79.966310	-0.304567	0.378378
KGONF06_84	KGONF06	280	-75.736519	0.911803	0.821822
KGONF06_85	KGONF06	281	-80.894937	-0.307074	0.368368
KGONF06_86	KGONF06	281	-69.344514	2.681841	0.998999
KGONF06_87	KGONF06	279	-76.842823	0.466631	0.655656
KGONF06_88	KGONF06	280	-78.976419	0.031216	0.509510
KGONF06_89	KGONF06	280	-82.711168	-0.920229	0.178178
KGONF06_90	KGONF06	281	-83.588071	-1.043728	0.142142
KGONF06_91	KGONF06	281	-75.534382	1.016997	0.837838
KGONF06_92	KGONF06	281	-77.033899	0.681307	0.753754
KGONF06_93	KGONF06	281	-77.773094	0.478119	0.679680
KGONF06_94	KGONF06	281	-75.906871	0.952499	0.826827
KHENS01_1	KHENS01	281	-75.928789	-1.373995	0.091091
KHENS01_2	KHENS01	281	-75.343726	-1.196529	0.120120
KHENS01_3	KHENS01	281	-72.118085	-0.338737	0.334334
