## trace file of reporting unit Pi values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 20000 ThinningInterval= 20
SweepNumber	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
34520	0.11851029	0.03217542	0.12210591	0.10789999	0.61930838
34540	0.11176634	0.02902146	0.12370075	0.09773033	0.63778113
34560	0.11274884	0.03001130	0.12916316	0.10563486	0.62244184
34580	0.11484108	0.03227368	0.10683728	0.11416614	0.63188182
34600	0.11766645	0.03486510	0.12124082	0.09513519	0.63109244
34620	0.10366947	0.03551441	0.13539833	0.08824052	0.63717726
34640	0.10548775	0.02950511	0.11449516	0.10190389	0.64860809
34660	0.12721141	0.03530478	0.12407562	0.09586356	0.61754463
34680	0.11458451	0.03607380	0.11587235	0.09976253	0.63370681
34700	0.11588597	0.03280797	0.11933532	0.10421609	0.62775466
34720	0.10552638	0.02947698	0.12614774	0.10752526	0.63132364
34740	0.11488918	0.03368075	0.12503406	0.11562927	0.61076675
34760	0.10335595	0.02618203	0.11787897	0.10117281	0.65141024
34780	0.11630449	0.03096914	0.12201248	0.10172999	0.62898390
34800	0.12733541	0.03119642	0.12312771	0.10835022	0.60999024
34820	0.10832570	0.03100186	0.10884141	0.11107493	0.64075610
34840	0.10941245	0.02972135	0.12010115	0.10348719	0.63727787
34860	0.11954806	0.03680289	0.12967979	0.08854094	0.62542832
34880	0.11316061	0.02676761	0.12740012	0.09214972	0.64052194
34900	0.11308698	0.03118331	0.11779709	0.11006510	0.62786751
34920	0.11768974	0.03237371	0.11515161	0.10199492	0.63279003
34940	0.11410235	0.03317354	0.12195297	0.12027615	0.61049499
34960	0.10858933	0.03380825	0.12357900	0.10124488	0.63277853
34980	0.11186676	0.03217648	0.11462438	0.10948954	0.63184284
35000	0.11410174	0.04271848	0.11543460	0.10448193	0.62326324
35020	0.10559878	0.02994785	0.11541400	0.12357072	0.62546864
35040	0.11556375	0.03122318	0.12112283	0.09178055	0.64030969
35060	0.11896817	0.03393636	0.11398353	0.09495247	0.63815946
35080	0.11321419	0.02855464	0.12784774	0.09435707	0.63602636
35100	0.11458920	0.03239787	0.12630398	0.10248808	0.62422088
35120	0.11607624	0.03117120	0.12717026	0.11022597	0.61535633
35140	0.11084984	0.02893639	0.11839595	0.11210921	0.62970860
35160	0.11746191	0.02788386	0.12682880	0.10551864	0.62230680
35180	0.10834169	0.03301221	0.11746993	0.10027866	0.64089751
35200	0.11056323	0.03120436	0.11466287	0.10271998	0.64084956
35220	0.09911923	0.03715871	0.11297474	0.10333779	0.64740953
35240	0.11154036	0.03195644	0.10805414	0.09961623	0.64883282
35260	0.09177053	0.03206304	0.12072681	0.12613399	0.62930563
35280	0.11930623	0.03377936	0.12549220	0.09792537	0.62349684
35300	0.11816711	0.02623033	0.11926707	0.09634719	0.63998831
35320	0.10876171	0.02922941	0.12545874	0.10163025	0.63491989
35340	0.11113372	0.03321644	0.12843234	0.09630974	0.63090776
35360	0.10959429	0.03083865	0.12261898	0.09226965	0.64467842
35380	0.11611203	0.03247229	0.11282640	0.10086334	0.63772594
35400	0.10156223	0.03757360	0.11597899	0.10002958	0.64485559
35420	0.11420363	0.03061742	0.11833578	0.10868644	0.62815672
35440	0.09884757	0.03159529	0.12174800	0.11300499	0.63480415
35460	0.11245998	0.02850065	0.11786899	0.10394493	0.63722545
35480	0.10981678	0.02402207	0.11354232	0.09176169	0.66085714
35500	0.09775735	0.03247937	0.11876156	0.10054523	0.65045649
35520	0.10766940	0.04295060	0.12029269	0.10677596	0.62231135
35540	0.12125287	0.03218179	0.12094934	0.10871965	0.61689634
35560	0.12180636	0.03197547	0.12102322	0.11384251	0.61135244
35580	0.10455697	0.03291136	0.12202740	0.11576311	0.62474117
35600	0.10473423	0.03855885	0.12337105	0.10748803	0.62584784
35620	0.11043397	0.02859138	0.12144759	0.10362767	0.63589939
35640	0.11124345	0.03043986	0.11762335	0.12701349	0.61367985
35660	0.09524711	0.02981771	0.12477300	0.10641367	0.64374851
35680	0.12276368	0.03406367	0.12115416	0.10455574	0.61746275
35700	0.10955516	0.02914430	0.11850650	0.11750732	0.62528673
35720	0.12454429	0.03386545	0.11134516	0.10252582	0.62771928
35740	0.10941725	0.03627113	0.12732077	0.09898473	0.62800611
35760	0.10444771	0.03271936	0.12274288	0.10418850	0.63590154
35780	0.09831220	0.03192298	0.12336041	0.10527041	0.64113400
35800	0.12202844	0.03905961	0.12172483	0.10777495	0.60941217
35820	0.10611555	0.02953769	0.12625348	0.10669054	0.63140274
35840	0.11214313	0.02857780	0.11251018	0.10684313	0.63992577
35860	0.10601290	0.03167813	0.12224253	0.10768689	0.63237954
35880	0.10617268	0.03487476	0.12104533	0.09841905	0.63948819
35900	0.11531689	0.03166807	0.12380005	0.09466891	0.63454608
35920	0.11562382	0.03542699	0.11250842	0.09305059	0.64339019
35940	0.10791704	0.03087250	0.11981452	0.10645112	0.63494482
35960	0.11045496	0.03045710	0.11867575	0.09572152	0.64469068
35980	0.10929424	0.03423893	0.11634977	0.10605502	0.63406204
36000	0.11975642	0.02990446	0.11895621	0.11126105	0.62012185
36020	0.11916526	0.02565229	0.09675748	0.09537353	0.66305143
36040	0.09687433	0.03168872	0.11399846	0.10762511	0.64981337
36060	0.10498402	0.03444179	0.13252578	0.09683192	0.63121649
36080	0.10903881	0.04012367	0.11533541	0.09903377	0.63646834
36100	0.10378560	0.03085943	0.11943456	0.10659474	0.63932568
36120	0.12117622	0.03876414	0.12501840	0.09821653	0.61682471
36140	0.10952072	0.02840775	0.11586277	0.10790887	0.63829990
36160	0.10957598	0.03661837	0.11972223	0.10413364	0.62994978
36180	0.09315819	0.03388250	0.12021389	0.10383304	0.64891237
36200	0.11721024	0.02963404	0.11961011	0.10181926	0.63172635
36220	0.10697265	0.03868840	0.12147142	0.10947129	0.62339624
36240	0.10630281	0.03379081	0.12379290	0.11059535	0.62551813
36260	0.10539828	0.03386787	0.12728230	0.12260726	0.61084428
36280	0.10392744	0.02931194	0.12472636	0.10932672	0.63270754
36300	0.11155180	0.03551343	0.11951759	0.10264245	0.63077474
36320	0.12004387	0.02999152	0.12346673	0.10079174	0.62570614
36340	0.10815831	0.03017062	0.12053073	0.11096984	0.63017049
36360	0.09228033	0.03141208	0.12166164	0.10102994	0.65361600
36380	0.10998642	0.03648269	0.13069605	0.10204996	0.62078488
36400	0.11128914	0.03627494	0.11624884	0.09565000	0.64053707
36420	0.12550481	0.03508058	0.13219956	0.09580133	0.61141371
36440	0.10726054	0.02889200	0.11487903	0.10066857	0.64829986
36460	0.12014022	0.02905404	0.11134489	0.11878350	0.62067736
36480	0.12298086	0.02560418	0.10715591	0.12239805	0.62186099
36500	0.11078144	0.02985966	0.13159255	0.09305916	0.63470719
36520	0.10069926	0.03562995	0.10875420	0.10813326	0.64678332
36540	0.09897869	0.03179384	0.11699044	0.10955562	0.64268141
36560	0.10734553	0.03568961	0.12542453	0.09853637	0.63300395
36580	0.11164307	0.03429014	0.12245605	0.09738190	0.63422885
36600	0.10610983	0.03197392	0.11993875	0.11618165	0.62579584
36620	0.10612448	0.03351141	0.12180975	0.09667376	0.64188060
36640	0.12279241	0.03509592	0.11038599	0.09961253	0.63211314
36660	0.11157723	0.03531209	0.12416089	0.10499414	0.62395565
36680	0.10978835	0.03141193	0.12119912	0.09165082	0.64594977
36700	0.11321671	0.03729587	0.11696556	0.10405766	0.62846421
36720	0.10542157	0.02979486	0.11333116	0.11923801	0.63221440
36740	0.10928373	0.02766433	0.12514456	0.10576549	0.63214190
36760	0.10859655	0.02970457	0.12768460	0.09961551	0.63439877
36780	0.11700970	0.03593047	0.12497925	0.10252754	0.61955303
36800	0.11433439	0.02780578	0.12700430	0.10793644	0.62291909
36820	0.10782114	0.03614694	0.12207640	0.11317286	0.62078266
36840	0.09585370	0.03337949	0.11883535	0.10630065	0.64563080
36860	0.10649247	0.02927736	0.12078033	0.11994902	0.62350081
36880	0.11271726	0.02707692	0.10748311	0.11318621	0.63953649
36900	0.10696319	0.03340469	0.10034567	0.11302758	0.64625886
36920	0.11795808	0.03188182	0.11786439	0.09059026	0.64170546
36940	0.11537507	0.03089079	0.11097106	0.09333036	0.64943272
36960	0.10649387	0.03606063	0.12038905	0.10029391	0.63676254
36980	0.10712432	0.02598487	0.10663997	0.10523411	0.65501674
37000	0.10574407	0.03037908	0.11014671	0.10773453	0.64599560
37020	0.11088311	0.02931859	0.11076717	0.10357575	0.64545537
37040	0.11063573	0.02977998	0.10428076	0.10731285	0.64799069
37060	0.12254324	0.03698522	0.11600522	0.09707474	0.62739158
37080	0.09880542	0.03447454	0.13025709	0.10817903	0.62828393
37100	0.11206691	0.03297333	0.11636273	0.10175090	0.63684613
37120	0.10576823	0.03150631	0.11596017	0.10934651	0.63741878
37140	0.11263424	0.03644484	0.12015887	0.10867142	0.62209063
37160	0.12065789	0.02792046	0.11954283	0.10351289	0.62836593
37180	0.10244364	0.02964434	0.13090622	0.10233879	0.63466701
37200	0.10705002	0.03719634	0.12401209	0.09344081	0.63830074
37220	0.11350630	0.02790435	0.11897862	0.09143879	0.64817194
37240	0.10740965	0.02742544	0.11587780	0.09364368	0.65564342
37260	0.10436078	0.03007340	0.11896558	0.10918543	0.63741481
37280	0.11262065	0.02722120	0.12360240	0.10601510	0.63054065
37300	0.09764232	0.02829277	0.12924100	0.10503029	0.63979362
37320	0.11431806	0.03713225	0.11990151	0.10649304	0.62215514
37340	0.11107742	0.03037567	0.11138149	0.09909789	0.64806752
37360	0.10818157	0.02974596	0.11890197	0.10331618	0.63985432
37380	0.11980912	0.03580851	0.12422726	0.10196548	0.61818962
37400	0.11257478	0.03044472	0.11200320	0.10523217	0.63974512
37420	0.11053794	0.03270494	0.13046475	0.09574421	0.63054816
37440	0.10931016	0.03044093	0.12815204	0.10613308	0.62596379
37460	0.10991089	0.02691808	0.12267672	0.10679597	0.63369834
37480	0.11757418	0.03410795	0.11151895	0.11135829	0.62544063
37500	0.11842502	0.02635908	0.12872784	0.10316699	0.62332108
37520	0.11051265	0.02717512	0.11772577	0.10702684	0.63755962
37540	0.10065482	0.03378815	0.12025411	0.10267750	0.64262543
37560	0.10455495	0.03154791	0.11201364	0.09832703	0.65355648
37580	0.10541903	0.02843917	0.11728267	0.09376528	0.65509385
37600	0.11566245	0.02914012	0.12184420	0.10311111	0.63024212
37620	0.11839048	0.03484451	0.11344926	0.10828266	0.62503309
37640	0.11334275	0.02666350	0.13104339	0.10657951	0.62237085
37660	0.10459784	0.03375795	0.12898284	0.09801294	0.63464843
37680	0.10959001	0.02801972	0.12167934	0.09065046	0.65006048
37700	0.11946365	0.03746183	0.11277617	0.11136639	0.61893196
37720	0.10884707	0.03525076	0.12131006	0.11124576	0.62334635
37740	0.11705639	0.03145041	0.12772595	0.10007580	0.62369145
37760	0.11088276	0.03074663	0.12419583	0.09689264	0.63728215
37780	0.12761114	0.03743994	0.10477147	0.12359524	0.60658221
37800	0.09710778	0.02981665	0.12335091	0.10237445	0.64735021
37820	0.10754771	0.03234207	0.12203458	0.11168315	0.62639249
37840	0.10362851	0.03269015	0.11137022	0.09482722	0.65748389
37860	0.10973845	0.03698877	0.11811769	0.09555133	0.63960376
37880	0.11149239	0.03039415	0.11426119	0.10116288	0.64268939
37900	0.10394929	0.03461385	0.11492359	0.11614990	0.63036337
37920	0.11149418	0.03146546	0.11896743	0.10593709	0.63213583
37940	0.09716211	0.03586228	0.12930312	0.09848906	0.63918344
37960	0.10680275	0.03362238	0.12471504	0.11327925	0.62158058
37980	0.12227650	0.03404313	0.11111455	0.11228221	0.62028361
38000	0.10727666	0.03580394	0.12755147	0.09370541	0.63566252
38020	0.11446184	0.02818221	0.10972382	0.10002536	0.64760676
38040	0.10518755	0.02513112	0.12176633	0.10489375	0.64302125
38060	0.12120730	0.03425218	0.11597536	0.10253517	0.62602999
38080	0.12349141	0.03621646	0.13218421	0.09111339	0.61699452
38100	0.11468949	0.03484264	0.11731365	0.10740199	0.62575223
38120	0.11220958	0.03111907	0.12523875	0.10042327	0.63100934
38140	0.11219944	0.02705535	0.13364689	0.11025499	0.61684333
38160	0.10599220	0.02863274	0.12349659	0.10885951	0.63301896
38180	0.11447924	0.02629411	0.13656932	0.09950489	0.62315245
38200	0.10822866	0.03545485	0.12611924	0.09971402	0.63048322
38220	0.11108618	0.03860880	0.10827913	0.10039001	0.64163587
38240	0.10907619	0.03170401	0.11758391	0.10186026	0.63977563
38260	0.11841251	0.03431267	0.11966788	0.09680384	0.63080310
38280	0.11946827	0.03117830	0.11730139	0.10691579	0.62513625
38300	0.11062278	0.02773374	0.11663623	0.10678748	0.63821976
38320	0.10757694	0.03565803	0.11922702	0.10329776	0.63424025
38340	0.11730206	0.03985422	0.12303106	0.09881533	0.62099733
38360	0.11496394	0.03537584	0.11493740	0.10010661	0.63461621
38380	0.09851101	0.03613247	0.11733954	0.10248462	0.64553237
38400	0.12181114	0.02955888	0.12224725	0.09599178	0.63039094
38420	0.10927011	0.03242725	0.11255790	0.10111501	0.64462973
38440	0.11142025	0.03645597	0.11134299	0.10177573	0.63900507
38460	0.11381563	0.03350794	0.11887290	0.10396492	0.62983861
38480	0.10545382	0.03286321	0.12689368	0.09620313	0.63858616
38500	0.10882588	0.02834787	0.12015489	0.11857854	0.62409281
38520	0.12598924	0.03811090	0.10378587	0.09076359	0.64135040
38540	0.12229193	0.03029935	0.12103316	0.11100187	0.61537369
38560	0.10939240	0.02368420	0.12682924	0.11109357	0.62900058
38580	0.09672269	0.02783102	0.12057621	0.12416886	0.63070122
38600	0.09631872	0.03466985	0.12152804	0.09152315	0.65596023
38620	0.11640867	0.02689193	0.12673154	0.09932727	0.63064059
38640	0.11116944	0.03063694	0.12428275	0.10614151	0.62776936
38660	0.10723964	0.03481333	0.11209317	0.09971573	0.64613813
38680	0.11183757	0.03326756	0.10605716	0.10910475	0.63973295
38700	0.11874892	0.03669369	0.11750410	0.10848558	0.61856770
38720	0.10525683	0.03686030	0.11660806	0.09629763	0.64497719
38740	0.10582900	0.03153677	0.12223087	0.10122797	0.63917539
38760	0.10639525	0.03569789	0.10862795	0.10607627	0.64320264
38780	0.11919170	0.04472304	0.11454072	0.10427910	0.61726544
38800	0.11346849	0.03145052	0.11464160	0.10517463	0.63526477
38820	0.10899366	0.03154765	0.12318763	0.11098653	0.62528453
38840	0.10055025	0.03748216	0.11907218	0.09441816	0.64847725
38860	0.11771774	0.03074546	0.11032922	0.11370509	0.62750249
38880	0.11432885	0.03547536	0.11567544	0.10688652	0.62763383
38900	0.11041026	0.03355066	0.12324392	0.10136733	0.63142784
38920	0.11674044	0.03764220	0.12377133	0.09049432	0.63135171
38940	0.10900630	0.03304254	0.13030027	0.10699624	0.62065465
38960	0.09813284	0.03463105	0.12267456	0.09144345	0.65311811
38980	0.11145971	0.03701871	0.10457066	0.11426302	0.63268789
39000	0.11536102	0.03780600	0.10687453	0.09832864	0.64162981
39020	0.11326601	0.03176136	0.11801411	0.11200315	0.62495537
39040	0.10878487	0.03226300	0.11517265	0.10835758	0.63542189
39060	0.09958974	0.02965716	0.11087721	0.10394363	0.65593227
39080	0.13023636	0.03832916	0.11591054	0.09740081	0.61812313
39100	0.10342644	0.03186018	0.11565759	0.10345146	0.64560434
39120	0.09914171	0.03662672	0.11222485	0.10745639	0.64455034
39140	0.10468779	0.03461250	0.11034993	0.09332325	0.65702652
39160	0.11076432	0.03036513	0.11543224	0.09388454	0.64955377
39180	0.11183821	0.02905918	0.11506779	0.10635165	0.63768317
39200	0.11879291	0.03296404	0.11814011	0.09388567	0.63621726
39220	0.09533140	0.03055704	0.11796478	0.10580848	0.65033831
39240	0.10893350	0.03525398	0.11354607	0.11221189	0.63005457
39260	0.10771349	0.03485360	0.10800909	0.10539430	0.64402953
39280	0.11263997	0.02774223	0.11821369	0.11152117	0.62988294
39300	0.12130368	0.03647596	0.09884806	0.10366254	0.63970976
39320	0.10965227	0.03463857	0.13070875	0.10041727	0.62458314
39340	0.10620904	0.02550744	0.12177133	0.11495363	0.63155857
39360	0.11235358	0.03261757	0.11486269	0.09801689	0.64214927
39380	0.12396643	0.03603975	0.12415888	0.11112963	0.60470531
39400	0.11306523	0.03501569	0.11786519	0.10108429	0.63296959
39420	0.12889398	0.02868641	0.11164136	0.10652708	0.62425118
39440	0.10690514	0.03397888	0.12408073	0.10842667	0.62660858
39460	0.11081274	0.03268693	0.10097790	0.09580270	0.65971972
39480	0.11051530	0.03542945	0.12612927	0.09594638	0.63197959
39500	0.10901625	0.02871408	0.12111748	0.10801664	0.63313555
39520	0.09820561	0.03250836	0.11606350	0.10363493	0.64958760
39540	0.11815178	0.03812853	0.13067490	0.10842212	0.60462267
39560	0.10801597	0.03629361	0.10836019	0.10078921	0.64654102
39580	0.10510915	0.03264471	0.12658041	0.10208874	0.63357700
39600	0.10475764	0.03810127	0.11077954	0.09496017	0.65140139
39620	0.10500731	0.03073376	0.11486629	0.09776789	0.65162475
39640	0.11026915	0.03136457	0.11691344	0.10189232	0.63956051
39660	0.10034502	0.03205601	0.10830874	0.10005103	0.65923920
39680	0.10000848	0.03405830	0.11193329	0.11047749	0.64352244
39700	0.11138880	0.03290558	0.12145384	0.10484523	0.62940655
39720	0.11322851	0.03312934	0.11951392	0.11003608	0.62409214
39740	0.11402519	0.03407273	0.11906360	0.10091825	0.63192023
39760	0.11332447	0.03158484	0.12357665	0.09668562	0.63482840
39780	0.10353433	0.03038160	0.12475227	0.08803773	0.65329408
39800	0.10611788	0.03044176	0.12819190	0.09969988	0.63554857
39820	0.11177865	0.03780402	0.12766981	0.12325052	0.59949699
39840	0.09678221	0.03075835	0.12353497	0.10542447	0.64349999
39860	0.10068784	0.03376492	0.12511757	0.12619049	0.61423919
39880	0.10731765	0.02663041	0.12861649	0.10357144	0.63386400
39900	0.10900022	0.04485847	0.12219786	0.09485943	0.62908403
39920	0.10924177	0.03584630	0.13147909	0.09731464	0.62611820
39940	0.11220443	0.03370470	0.11567926	0.10591359	0.63249801
39960	0.11342645	0.02646559	0.11220362	0.11206266	0.63584167
39980	0.10837727	0.03427768	0.10958528	0.09664201	0.65111777
40000	0.10968991	0.03654783	0.11775608	0.11027731	0.62572888
40020	0.10359057	0.03620072	0.12166313	0.11358831	0.62495726
40040	0.11915531	0.02612966	0.12670395	0.10592176	0.62208932
40060	0.11006624	0.03523005	0.11827414	0.10542485	0.63100472
40080	0.10035440	0.03231040	0.12222835	0.09624379	0.64886305
40100	0.10454555	0.03420954	0.11842387	0.10894694	0.63387410
40120	0.10662351	0.03667010	0.10536354	0.10909455	0.64224830
40140	0.11922860	0.04291940	0.11802100	0.10004773	0.61978327
40160	0.10462503	0.02903924	0.12108196	0.10211713	0.64313664
40180	0.11647519	0.03636311	0.10883294	0.10843530	0.62989346
40200	0.10394701	0.02985648	0.11856561	0.10491516	0.64271574
40220	0.11667110	0.03243501	0.11916497	0.10578236	0.62594656
40240	0.11292585	0.03142178	0.11386893	0.10006653	0.64171691
40260	0.10711102	0.02610638	0.10920025	0.10235507	0.65522728
40280	0.11701050	0.03787720	0.11926106	0.10925036	0.61660089
40300	0.10507519	0.02708193	0.12832585	0.11079924	0.62871779
40320	0.10690382	0.03306395	0.11354627	0.12779901	0.61868695
40340	0.10617349	0.03665649	0.11941812	0.10551402	0.63223787
40360	0.11526486	0.03909159	0.11096607	0.11552248	0.61915500
40380	0.09932215	0.03697619	0.11703016	0.10668739	0.63998411
40400	0.11126335	0.03176740	0.12172174	0.10775484	0.62749266
40420	0.10666695	0.03547057	0.11557038	0.10898321	0.63330890
40440	0.10033431	0.03523985	0.12665091	0.10700488	0.63077005
40460	0.10508577	0.04038663	0.11122770	0.10004155	0.64325835
40480	0.13257841	0.02867450	0.12788880	0.09338145	0.61747685
40500	0.10692671	0.03107844	0.12483999	0.08795894	0.64919592
40520	0.11039547	0.03657519	0.11363367	0.10621557	0.63318010
40540	0.10516196	0.04033209	0.11382623	0.08905927	0.65162045
40560	0.08984490	0.03416738	0.12288074	0.08960391	0.66350307
40580	0.11487933	0.02756552	0.11257107	0.09713828	0.64784579
40600	0.10587570	0.03183878	0.11200122	0.10031717	0.64996713
40620	0.10838766	0.03505112	0.11079302	0.09753116	0.64823703
40640	0.11917311	0.03933880	0.12315866	0.10555783	0.61277160
40660	0.10173305	0.03133977	0.12490786	0.10158223	0.64043710
40680	0.10349935	0.03074894	0.12994167	0.09394400	0.64186605
40700	0.10438533	0.03497754	0.12671650	0.11086621	0.62305441
40720	0.11857513	0.03132069	0.11429688	0.10558038	0.63022692
40740	0.11384828	0.03123867	0.12680255	0.09628067	0.63182983
40760	0.11318673	0.03060738	0.11963248	0.10656933	0.63000409
40780	0.10914053	0.03161973	0.11545308	0.10192305	0.64186361
40800	0.10625897	0.03139085	0.11933547	0.10166779	0.64134692
40820	0.11343044	0.02791722	0.11311414	0.10968356	0.63585464
40840	0.10052100	0.04110162	0.11127190	0.10309078	0.64401469
40860	0.11121188	0.02646944	0.11982436	0.10848866	0.63400567
40880	0.10653960	0.03118207	0.11408115	0.11525127	0.63294591
40900	0.10901945	0.03291258	0.12658234	0.09922559	0.63226004
40920	0.11339195	0.03373770	0.12225675	0.09907293	0.63154067
40940	0.11124822	0.03358010	0.11727566	0.10462700	0.63326902
40960	0.10602998	0.03278456	0.11568332	0.10365732	0.64184482
40980	0.10486569	0.03013986	0.11401250	0.09680918	0.65417276
41000	0.09955311	0.03000072	0.11871585	0.10583347	0.64589685
41020	0.11811094	0.03114002	0.11862988	0.10588983	0.62622933
41040	0.10839359	0.03402352	0.11721417	0.10757125	0.63279748
41060	0.11667116	0.03465851	0.12856475	0.12045990	0.59964568
41080	0.11964971	0.02972144	0.11517027	0.10224052	0.63321805
41100	0.10700901	0.03411159	0.12235279	0.11224579	0.62428082
41120	0.11066259	0.03355916	0.12421537	0.10194118	0.62962170
41140	0.09862818	0.03387885	0.13202152	0.10529082	0.63018062
41160	0.09582283	0.03131170	0.12679304	0.12367905	0.62239338
41180	0.11185519	0.03303910	0.12715285	0.10192111	0.62603175
41200	0.10423453	0.03241730	0.11597824	0.11027266	0.63709727
41220	0.10107157	0.03017071	0.11857294	0.11016961	0.64001518
41240	0.10494765	0.02717710	0.13100287	0.10162007	0.63525232
41260	0.10705572	0.03775053	0.12265733	0.10414478	0.62839164
41280	0.12076973	0.03405611	0.12138134	0.10711340	0.61667942
41300	0.11751021	0.03028427	0.12822849	0.11129650	0.61268053
41320	0.11246277	0.03248393	0.12195093	0.10308367	0.63001870
41340	0.11656144	0.03609174	0.10896833	0.10083336	0.63754514
41360	0.12521514	0.03152261	0.11932499	0.12403358	0.59990368
41380	0.11899276	0.03509626	0.11997756	0.11178067	0.61415275
41400	0.12315531	0.02942137	0.11053542	0.09921892	0.63766898
41420	0.10326743	0.02603323	0.12240992	0.09940105	0.64888837
41440	0.12005077	0.03270501	0.12441634	0.10641226	0.61641563
41460	0.10015021	0.03120683	0.11745757	0.12025695	0.63092845
41480	0.11835624	0.03551402	0.11277781	0.09288735	0.64046458
41500	0.11851580	0.03540831	0.11289224	0.11562906	0.61755459
41520	0.12334620	0.02801430	0.13542171	0.09327598	0.61994180
41540	0.10755634	0.02718660	0.12683204	0.09709526	0.64132976
41560	0.11067710	0.03874204	0.12829004	0.10532545	0.61696536
41580	0.10892605	0.03003940	0.11415547	0.09887976	0.64799932
41600	0.11526268	0.02918794	0.11105801	0.08694247	0.65754890
41620	0.10517534	0.03202507	0.12072906	0.10431983	0.63775070
41640	0.12277888	0.03272705	0.13108715	0.10747536	0.60593157
41660	0.10817625	0.03348114	0.11463125	0.10429834	0.63941302
41680	0.11058971	0.03253467	0.11775009	0.10689714	0.63222839
41700	0.11383505	0.03824595	0.11165358	0.10904665	0.62721878
41720	0.11173892	0.02969195	0.12214431	0.09783003	0.63859480
41740	0.10741886	0.03807360	0.11670442	0.08433930	0.65346382
41760	0.09938716	0.02892259	0.12196362	0.10333919	0.64638743
41780	0.10618537	0.04050401	0.12835718	0.09212964	0.63282381
41800	0.10587108	0.03409134	0.11813400	0.12556448	0.61633910
41820	0.12690237	0.03120065	0.12499992	0.10166051	0.61523654
41840	0.11089959	0.02616255	0.12287689	0.09511047	0.64495050
41860	0.10244840	0.03706879	0.11779626	0.10169262	0.64099394
41880	0.11531650	0.02942510	0.12113915	0.09597012	0.63814913
41900	0.09570285	0.03974007	0.11081637	0.10647190	0.64726881
41920	0.11624540	0.03315554	0.11776987	0.10665446	0.62617472
41940	0.10899392	0.03333966	0.11638075	0.09992341	0.64136225
41960	0.10184079	0.03990140	0.11230206	0.10924445	0.63671130
41980	0.10611549	0.03590207	0.12454857	0.11700752	0.61642636
42000	0.10781680	0.03432981	0.10823417	0.10461822	0.64500100
42020	0.10772162	0.03163766	0.12413047	0.10869715	0.62781311
42040	0.10647179	0.02603375	0.12905312	0.10911384	0.62932750
42060	0.11881427	0.03675149	0.11436894	0.10005173	0.63001356
42080	0.10654893	0.03130201	0.11675200	0.10177493	0.64362213
42100	0.11568368	0.03324348	0.11670442	0.12508435	0.60928407
42120	0.11382467	0.03310691	0.12040407	0.10992289	0.62274146
42140	0.10791061	0.03052967	0.12352402	0.09696880	0.64106691
42160	0.11378361	0.02775870	0.12673135	0.10093355	0.63079278
42180	0.10902389	0.04026871	0.12068907	0.09654967	0.63346866
42200	0.10379746	0.03011936	0.11399099	0.10626075	0.64583145
42220	0.11259759	0.03456828	0.11122744	0.11187103	0.62973567
42240	0.10773367	0.03215731	0.11830251	0.10179965	0.64000687
42260	0.11180746	0.04051853	0.12172629	0.10754865	0.61839908
42280	0.10221152	0.03027388	0.12261894	0.08994818	0.65494748
42300	0.11305721	0.03335518	0.11787007	0.10764346	0.62807408
42320	0.11800193	0.03052289	0.11456273	0.11512671	0.62178574
42340	0.10934286	0.03296471	0.13394383	0.11038682	0.61336179
42360	0.11253215	0.02931615	0.12408291	0.10806714	0.62600164
42380	0.10422153	0.03087529	0.11582668	0.10901164	0.64006487
42400	0.10698870	0.02707353	0.11968187	0.11598935	0.63026654
42420	0.10684669	0.03341112	0.12239073	0.10422859	0.63312286
42440	0.10419034	0.03346083	0.12247459	0.10967959	0.63019465
42460	0.11769263	0.03110203	0.12588574	0.10146332	0.62385627
42480	0.11444578	0.03040492	0.10894445	0.09592723	0.65027762
42500	0.11960016	0.02886724	0.12099436	0.10006172	0.63047652
42520	0.09583129	0.03647530	0.12834980	0.11106221	0.62828139
42540	0.09960124	0.04454800	0.12423618	0.10848362	0.62313097
42560	0.10762864	0.03772135	0.10928295	0.10999552	0.63537153
42580	0.09474808	0.03170282	0.11690997	0.10829072	0.64834841
42600	0.11761020	0.03129494	0.12163868	0.09385610	0.63560008
42620	0.10607968	0.02454900	0.12224537	0.10767534	0.63945061
42640	0.11370411	0.03554998	0.11162094	0.10829273	0.63083224
42660	0.10662632	0.03482250	0.12203692	0.10805871	0.62845556
42680	0.10795109	0.03195125	0.11274119	0.12042670	0.62692977
42700	0.11263996	0.03096454	0.11272030	0.11271455	0.63096066
42720	0.11002334	0.03039172	0.12056851	0.09607917	0.64293727
42740	0.11933363	0.03176295	0.10593454	0.09499329	0.64797560
42760	0.11984125	0.03556434	0.11328983	0.09794565	0.63335893
42780	0.11389467	0.04410092	0.12062652	0.10318447	0.61819341
42800	0.11084388	0.04182809	0.11514493	0.09717496	0.63500814
42820	0.11883443	0.02956076	0.11099314	0.09588527	0.64472640
42840	0.11689406	0.02866985	0.12465984	0.09595612	0.63382012
42860	0.10540192	0.02993675	0.12181784	0.09856233	0.64428116
42880	0.11025170	0.02929415	0.12647457	0.11872660	0.61525298
42900	0.11483625	0.02749233	0.10791496	0.10104464	0.64871183
